0.148438 	-1 	0.5 	57.8834 	-27.0147 	7.70193e-18
0.15625 	-1 	0.5 	58.0051 	-26.9924 	9.683e-18
0.164062 	-1 	0.5 	58.1249 	-26.99 	4.56925e-18
0.171875 	-1 	0.5 	58.2505 	-26.9792 	2.01032e-18
0.179688 	-1 	0.5 	58.3885 	-26.9532 	4.06332e-18
0.1875 	-1 	0.5 	58.5221 	-26.9421 	-2.33168e-18
0.195312 	-1 	0.5 	58.6558 	-26.8929 	-7.31933e-18
0.203125 	-1 	0.5 	58.7887 	-26.855 	-5.35785e-18
0.210938 	-1 	0.5 	58.9216 	-26.817 	-3.39637e-18
0.21875 	-1 	0.5 	59.0559 	-26.7789 	-7.89717e-19
0.226562 	-1 	0.5 	59.2061 	-26.7481 	5.50083e-18
0.234375 	-1 	0.5 	59.3481 	-26.7163 	9.84715e-18
0.242188 	-1 	0.5 	59.49 	-26.6844 	1.41935e-17
0.25 	-1 	0.5 	59.5716 	-26.6441 	4.50984e-18
0.257812 	-1 	0.5 	59.748 	-26.6038 	-3.7351e-18
0.265625 	-1 	0.5 	59.8676 	-26.5628 	1.27118e-18
0.273438 	-1 	0.5 	60.0053 	-26.4868 	6.81874e-18
0.28125 	-1 	0.5 	60.1387 	-26.4244 	6.80384e-18
0.289062 	-1 	0.5 	60.2599 	-26.3801 	-6.32684e-19
0.296875 	-1 	0.5 	60.3886 	-26.2772 	3.26869e-20
0.304688 	-1 	0.5 	60.5421 	-26.2415 	-1.83259e-19
0.3125 	-1 	0.5 	60.6972 	-26.2071 	-4.14206e-19
0.320312 	-1 	0.5 	60.828 	-26.1369 	5.41892e-20
0.328125 	-1 	0.5 	60.9593 	-26.0561 	2.35859e-20
0.335938 	-1 	0.5 	61.0909 	-25.9726 	-2.56786e-21
0.34375 	-1 	0.5 	61.1866 	-25.872 	-3.24694e-19
0.351562 	-1 	0.5 	61.3198 	-25.7955 	-1.36138e-17
0.359375 	-1 	0.5 	61.4584 	-25.7421 	-1.17739e-17
0.367188 	-1 	0.5 	61.596 	-25.6987 	-3.11869e-19
0.375 	-1 	0.5 	61.7381 	-25.549 	6.02884e-18
0.382812 	-1 	0.5 	61.8587 	-25.4988 	2.44583e-18
0.390625 	-1 	0.5 	61.9949 	-25.423 	-6.63095e-20
0.398438 	-1 	0.5 	62.1451 	-25.2963 	1.60631e-19
0.40625 	-1 	0.5 	62.2783 	-25.197 	-5.62514e-18
0.414062 	-1 	0.5 	62.402 	-25.107 	-1.07012e-17
0.421875 	-1 	0.5 	62.5121 	-24.9996 	-9.6861e-18
0.429688 	-1 	0.5 	62.61 	-24.8767 	-3.24808e-18
0.4375 	-1 	0.5 	62.7342 	-24.7716 	1.29966e-18
0.445312 	-1 	0.5 	62.8472 	-24.6309 	-5.89673e-18
0.453125 	-1 	0.5 	62.9745 	-24.5006 	-6.68208e-18
0.460938 	-1 	0.5 	63.1137 	-24.3788 	-5.06614e-18
0.46875 	-1 	0.5 	63.2529 	-24.257 	-3.45041e-18
0.476562 	-1 	0.5 	63.4072 	-24.1471 	2.344e-18
0.484375 	-1 	0.5 	63.5019 	-24.0051 	6.75047e-18
0.492188 	-1 	0.5 	63.5986 	-23.8727 	7.65795e-18
0.5 	-1 	0.5 	63.6965 	-23.7414 	8.02326e-18
0.507812 	-1 	0.5 	63.7945 	-23.6101 	8.38858e-18
0.515625 	-1 	0.5 	63.8924 	-23.4788 	8.75395e-18
0.523438 	-1 	0.5 	63.9904 	-23.3474 	9.11931e-18
0.53125 	-1 	0.5 	64.1013 	-23.2253 	3.32496e-18
0.539062 	-1 	0.5 	64.1922 	-23.0731 	2.47006e-18
0.546875 	-1 	0.5 	64.2543 	-22.9404 	-7.09689e-19
0.554688 	-1 	0.5 	64.3241 	-22.8013 	-2.48526e-18
0.5625 	-1 	0.5 	64.394 	-22.6622 	-4.26061e-18
0.570312 	-1 	0.5 	64.4638 	-22.5231 	-6.03595e-18
0.578125 	-1 	0.5 	64.5533 	-22.3679 	-4.26585e-18
0.585938 	-1 	0.5 	64.6454 	-22.2096 	-1.16516e-18
0.59375 	-1 	0.5 	64.7309 	-22.0467 	3.36934e-18
0.601562 	-1 	0.5 	64.7915 	-21.883 	7.88471e-19
0.609375 	-1 	0.5 	64.8617 	-21.7277 	1.24219e-18
0.617188 	-1 	0.5 	64.9419 	-21.5813 	4.85607e-18
0.625 	-1 	0.5 	64.9871 	-21.4332 	1.4159e-18
0.632812 	-1 	0.5 	65.0133 	-21.3063 	7.17223e-19
0.640625 	-1 	0.5 	65.069 	-21.1272 	1.05997e-18
0.648438 	-1 	0.5 	65.1247 	-20.948 	1.40271e-18
0.65625 	-1 	0.5 	65.1804 	-20.7688 	1.74541e-18
0.664062 	-1 	0.5 	65.2261 	-20.5919 	1.70872e-18
0.671875 	-1 	0.5 	65.2679 	-20.404 	4.36909e-19
0.679688 	-1 	0.5 	65.3104 	-20.2153 	-7.61275e-19
0.6875 	-1 	0.5 	65.3528 	-20.0267 	-1.95931e-18
0.695312 	-1 	0.5 	65.3896 	-19.8566 	-2.18808e-18
0.703125 	-1 	0.5 	65.423 	-19.715 	-1.55845e-18
0.710938 	-1 	0.5 	65.4521 	-19.5238 	-8.07014e-19
0.71875 	-1 	0.5 	65.4454 	-19.3902 	-2.23689e-18
0.726562 	-1 	0.5 	65.466 	-19.2231 	-4.12552e-18
0.734375 	-1 	0.5 	65.4866 	-19.0561 	-6.01439e-18
0.742188 	-1 	0.5 	65.5018 	-18.8745 	-6.28085e-18
0.75 	-1 	0.5 	65.5077 	-18.6676 	-3.70114e-18
0.757812 	-1 	0.5 	65.5008 	-18.4928 	-2.75273e-18
0.765625 	-1 	0.5 	65.4545 	-18.4161 	-6.8106e-18
0.773438 	-1 	0.5 	65.4231 	-18.2498 	-5.5358e-18
0.78125 	-1 	0.5 	65.3962 	-18.056 	-2.62754e-18
0.789062 	-1 	0.5 	65.3722 	-17.8447 	1.32342e-18
0.796875 	-1 	0.5 	65.3562 	-17.6577 	3.04675e-18
0.804688 	-1 	0.5 	65.3393 	-17.498 	2.60831e-18
0.8125 	-1 	0.5 	65.3338 	-17.333 	1.91624e-18
0.820312 	-1 	0.5 	65.331 	-17.1667 	1.16317e-18
0.828125 	-1 	0.5 	65.3283 	-17.0003 	4.1e-19
0.835938 	-1 	0.5 	65.324 	-16.8339 	-3.15921e-19
0.84375 	-1 	0.5 	65.2732 	-16.669 	-3.32846e-19
0.851562 	-1 	0.5 	65.2176 	-16.5025 	1.40287e-18
0.859375 	-1 	0.5 	65.1536 	-16.3561 	2.61945e-18
0.867188 	-1 	0.5 	65.0935 	-16.2076 	2.55921e-18
0.875 	-1 	0.5 	65.0334 	-16.0592 	2.49897e-18
0.882812 	-1 	0.5 	64.9743 	-15.9097 	2.80779e-18
0.890625 	-1 	0.5 	64.9186 	-15.7564 	4.32693e-18
0.898438 	-1 	0.5 	64.859 	-15.6124 	3.1585e-18
0.90625 	-1 	0.5 	64.792 	-15.4753 	7.94599e-18
0.914062 	-1 	0.5 	64.7245 	-15.323 	9.15757e-18
0.921875 	-1 	0.5 	64.6576 	-15.1703 	1.0132e-17
0.929688 	-1 	0.5 	64.5906 	-15.0175 	1.11064e-17
0.9375 	-1 	0.5 	64.5308 	-14.8566 	8.05714e-18
0.945312 	-1 	0.5 	64.4619 	-14.6871 	-4.47272e-19
0.953125 	-1 	0.5 	64.379 	-14.556 	-1.91352e-18
0.960938 	-1 	0.5 	64.2999 	-14.4458 	1.73882e-19
0.96875 	-1 	0.5 	64.2208 	-14.3356 	2.26101e-18
0.976562 	-1 	0.5 	64.1371 	-14.2114 	3.43521e-18
0.984375 	-1 	0.5 	64.0517 	-14.0816 	4.25531e-18
0.992188 	-1 	0.5 	63.9579 	-13.9411 	-4.1641e-19
1 	-1 	0.5 	63.8404 	-13.824 	1.80414e-18
1.00781 	-1 	0.5 	63.7488 	-13.7044 	2.52536e-18
1.01562 	-1 	0.5 	63.6513 	-13.5895 	3.1392e-18
1.02344 	-1 	0.5 	63.5445 	-13.4819 	3.58278e-18
1.03125 	-1 	0.5 	63.4377 	-13.3745 	4.0263e-18
1.03906 	-1 	0.5 	63.3577 	-13.2486 	3.99605e-18
1.04688 	-1 	0.5 	63.2474 	-13.126 	2.6499e-18
1.05469 	-1 	0.5 	63.1251 	-13.0341 	1.70362e-18
1.0625 	-1 	0.5 	63.0226 	-12.9508 	1.43343e-18
1.07031 	-1 	0.5 	62.9201 	-12.8674 	1.16324e-18
1.07812 	-1 	0.5 	62.8176 	-12.784 	8.93018e-19
1.08594 	-1 	0.5 	62.7144 	-12.6993 	4.49924e-19
1.09375 	-1 	0.5 	62.6045 	-12.6007 	-1.76684e-18
1.10156 	-1 	0.5 	62.4945 	-12.5021 	-3.9836e-18
1.10938 	-1 	0.5 	62.3846 	-12.4034 	-6.20065e-18
1.11719 	-1 	0.5 	62.2569 	-12.2866 	-4.19229e-18
1.125 	-1 	0.5 	62.1303 	-12.2098 	2.72866e-18
1.13281 	-1 	0.5 	62.0108 	-12.1643 	7.37606e-18
1.14062 	-1 	0.5 	61.8814 	-12.0699 	1.60278e-18
1.14844 	-1 	0.5 	61.7797 	-12.0036 	-8.26946e-18
1.15625 	-1 	0.5 	61.686 	-11.9454 	-1.93288e-17
1.16406 	-1 	0.5 	61.5686 	-11.8783 	-9.09707e-18
1.17188 	-1 	0.5 	61.4518 	-11.8273 	1.32339e-18
1.17969 	-1 	0.5 	61.3407 	-11.8062 	8.00815e-18
1.1875 	-1 	0.5 	61.2208 	-11.7456 	4.63202e-18
1.19531 	-1 	0.5 	61.0991 	-11.677 	-7.75248e-19
1.20312 	-1 	0.5 	60.9981 	-11.626 	-8.03543e-18
1.21094 	-1 	0.5 	60.8836 	-11.5682 	-3.81894e-19
1.21875 	-1 	0.5 	60.7871 	-11.4964 	5.54873e-18
1.22656 	-1 	0.5 	60.691 	-11.4243 	1.14136e-17
1.23438 	-1 	0.5 	60.5762 	-11.3731 	1.03488e-17
1.24219 	-1 	0.5 	60.4488 	-11.3361 	4.61484e-18
1.25 	-1 	0.5 	60.3258 	-11.2988 	3.34252e-18
1.25781 	-1 	0.5 	60.2131 	-11.2601 	6.1169e-18
1.26562 	-1 	0.5 	60.1221 	-11.217 	3.50041e-18
1.27344 	-1 	0.5 	59.9896 	-11.1728 	6.53743e-18
1.28125 	-1 	0.5 	59.8478 	-11.1284 	1.08371e-17
1.28906 	-1 	0.5 	59.7155 	-11.0947 	1.22949e-17
1.29688 	-1 	0.5 	59.6091 	-11.0903 	6.03045e-18
1.30469 	-1 	0.5 	59.5031 	-11.0755 	2.49549e-18
1.3125 	-1 	0.5 	59.3974 	-11.0527 	1.07038e-18
1.32031 	-1 	0.5 	59.2974 	-11.0361 	-9.36864e-20
1.32812 	-1 	0.5 	59.2075 	-11.0306 	-7.9922e-19
1.33594 	-1 	0.5 	59.1176 	-11.025 	-1.50475e-18
1.34375 	-1 	0.5 	58.9956 	-11.0308 	6.32106e-18
1.35156 	-1 	0.5 	58.8839 	-11.0213 	6.96801e-18
1.35938 	-1 	0.5 	58.7826 	-10.9989 	7.10642e-19
1.36719 	-1 	0.5 	58.6969 	-10.9848 	-1.8389e-17
1.375 	-1 	0.5 	58.6083 	-10.9695 	-3.1957e-17
1.38281 	-1 	0.5 	58.5026 	-10.9473 	-1.32156e-17
1.39062 	-1 	0.5 	58.4013 	-10.9314 	2.28411e-18
1.39844 	-1 	0.5 	58.3097 	-10.9293 	1.06349e-17
1.40625 	-1 	0.5 	58.2052 	-10.9305 	8.94264e-18
1.41406 	-1 	0.5 	58.0925 	-10.9336 	8.76171e-19
1.42188 	-1 	0.5 	57.9786 	-10.9319 	-5.53082e-18
1.42969 	-1 	0.5 	57.8625 	-10.9218 	-9.06166e-18
1.4375 	-1 	0.5 	57.7582 	-10.9307 	-7.14628e-19
1.44531 	-1 	0.5 	57.6841 	-10.9329 	-8.48631e-19
1.45312 	-1 	0.5 	57.6075 	-10.9378 	-1.03779e-18
1.46094 	-1 	0.5 	57.5281 	-10.9457 	-1.28572e-18
1.46875 	-1 	0.5 	57.4488 	-10.9537 	-1.53361e-18
1.47656 	-1 	0.5 	57.3694 	-10.9616 	-1.7815e-18
1.48438 	-1 	0.5 	57.2865 	-10.9711 	-1.77041e-18
1.49219 	-1 	0.5 	57.1988 	-10.9826 	-1.40625e-18
-0.5 	-0.992188 	0.5 	50.7181 	-24.6748 	-6.28524e-18
-0.492188 	-0.992188 	0.5 	50.7649 	-24.7128 	-6.01172e-18
-0.484375 	-0.992188 	0.5 	50.8179 	-24.7476 	-4.14471e-18
-0.476562 	-0.992188 	0.5 	50.8543 	-24.7916 	-1.77492e-17
-0.46875 	-0.992188 	0.5 	50.8907 	-24.8357 	-3.13666e-17
-0.460938 	-0.992188 	0.5 	50.9419 	-24.8807 	-2.8338e-17
-0.453125 	-0.992188 	0.5 	50.9982 	-24.926 	-1.97568e-17
-0.445312 	-0.992188 	0.5 	51.0545 	-24.9714 	-1.11756e-17
-0.4375 	-0.992188 	0.5 	51.1107 	-25.0167 	-2.59555e-18
-0.429688 	-0.992188 	0.5 	51.1602 	-25.0649 	1.47527e-18
-0.421875 	-0.992188 	0.5 	51.2146 	-25.1112 	1.03578e-18
-0.414062 	-0.992188 	0.5 	51.2667 	-25.1647 	1.35452e-19
-0.40625 	-0.992188 	0.5 	51.318 	-25.2163 	-9.32024e-19
-0.398438 	-0.992188 	0.5 	51.3687 	-25.2664 	-2.12756e-18
-0.390625 	-0.992188 	0.5 	51.4195 	-25.3165 	-3.32325e-18
-0.382812 	-0.992188 	0.5 	51.4703 	-25.3667 	-4.51893e-18
-0.375 	-0.992188 	0.5 	51.529 	-25.4118 	-2.74238e-18
-0.367188 	-0.992188 	0.5 	51.5813 	-25.4547 	1.72839e-18
-0.359375 	-0.992188 	0.5 	51.645 	-25.499 	6.63896e-19
-0.351562 	-0.992188 	0.5 	51.7161 	-25.5308 	6.1703e-19
-0.34375 	-0.992188 	0.5 	51.7871 	-25.5626 	5.7017e-19
-0.335938 	-0.992188 	0.5 	51.8579 	-25.5951 	5.6469e-19
-0.328125 	-0.992188 	0.5 	51.9171 	-25.6522 	2.07241e-18
-0.320312 	-0.992188 	0.5 	51.9769 	-25.7062 	3.19847e-18
-0.3125 	-0.992188 	0.5 	52.0407 	-25.7361 	1.42012e-18
-0.304688 	-0.992188 	0.5 	52.1056 	-25.7697 	5.00384e-19
-0.296875 	-0.992188 	0.5 	52.1743 	-25.8174 	2.73005e-18
-0.289062 	-0.992188 	0.5 	52.2431 	-25.8651 	4.95972e-18
-0.28125 	-0.992188 	0.5 	52.3093 	-25.9089 	7.63891e-18
-0.273438 	-0.992188 	0.5 	52.3804 	-25.9627 	8.08047e-18
-0.265625 	-0.992188 	0.5 	52.4568 	-25.9947 	1.76256e-17
-0.257812 	-0.992188 	0.5 	52.5301 	-26.042 	1.05058e-17
-0.25 	-0.992188 	0.5 	52.6028 	-26.0855 	6.78335e-18
-0.242188 	-0.992188 	0.5 	52.6749 	-26.1248 	6.83787e-18
-0.234375 	-0.992188 	0.5 	52.747 	-26.1641 	6.89238e-18
-0.226562 	-0.992188 	0.5 	52.8195 	-26.2068 	2.82539e-18
-0.21875 	-0.992188 	0.5 	52.8986 	-26.2432 	-6.17913e-18
-0.210938 	-0.992188 	0.5 	52.9795 	-26.2777 	-9.51729e-18
-0.203125 	-0.992188 	0.5 	53.0566 	-26.3172 	-2.19e-18
-0.195312 	-0.992188 	0.5 	53.1368 	-26.3621 	3.76148e-18
-0.1875 	-0.992188 	0.5 	53.2193 	-26.4109 	8.66779e-18
-0.179688 	-0.992188 	0.5 	53.3101 	-26.4517 	2.74481e-18
-0.171875 	-0.992188 	0.5 	53.3976 	-26.4861 	-8.53486e-19
-0.164062 	-0.992188 	0.5 	53.4843 	-26.5202 	-6.51329e-19
-0.15625 	-0.992188 	0.5 	53.5782 	-26.5588 	-3.67562e-19
-0.148438 	-0.992188 	0.5 	53.6722 	-26.5974 	-8.37944e-20
-0.140625 	-0.992188 	0.5 	53.7662 	-26.636 	2.00009e-19
-0.132812 	-0.992188 	0.5 	53.8516 	-26.6708 	-9.92874e-20
-0.125 	-0.992188 	0.5 	53.9426 	-26.701 	1.27527e-18
-0.117188 	-0.992188 	0.5 	54.0371 	-26.7329 	-1.76822e-18
-0.109375 	-0.992188 	0.5 	54.1301 	-26.7666 	-5.83317e-18
-0.101562 	-0.992188 	0.5 	54.2232 	-26.8002 	-9.89812e-18
-0.09375 	-0.992188 	0.5 	54.3176 	-26.8337 	-1.23975e-17
-0.085938 	-0.992188 	0.5 	54.4212 	-26.8656 	-4.6356e-18
-0.078125 	-0.992188 	0.5 	54.5246 	-26.8964 	3.92532e-18
-0.070312 	-0.992188 	0.5 	54.6262 	-26.9185 	1.86103e-17
-0.0625 	-0.992188 	0.5 	54.7287 	-26.9408 	3.01603e-17
-0.054688 	-0.992188 	0.5 	54.836 	-26.965 	2.30022e-17
-0.046875 	-0.992188 	0.5 	54.9434 	-26.9891 	1.58432e-17
-0.039062 	-0.992188 	0.5 	55.0507 	-27.0132 	8.68424e-18
-0.03125 	-0.992188 	0.5 	55.1577 	-27.0415 	4.96183e-18
-0.023438 	-0.992188 	0.5 	55.2722 	-27.0617 	5.75288e-18
-0.015625 	-0.992188 	0.5 	55.3797 	-27.0807 	8.83218e-18
-0.007812 	-0.992188 	0.5 	55.4873 	-27.0997 	1.19115e-17
0 	-0.992188 	0.5 	55.5948 	-27.1187 	1.49904e-17
0.007812 	-0.992188 	0.5 	55.7033 	-27.1378 	1.43415e-17
0.015625 	-0.992188 	0.5 	55.8134 	-27.1571 	7.80774e-18
0.023438 	-0.992188 	0.5 	55.9279 	-27.167 	3.55126e-18
0.03125 	-0.992188 	0.5 	56.0454 	-27.1703 	8.79812e-19
0.039062 	-0.992188 	0.5 	56.1678 	-27.1766 	1.28367e-18
0.046875 	-0.992188 	0.5 	56.2909 	-27.1833 	2.12786e-18
0.054688 	-0.992188 	0.5 	56.414 	-27.19 	2.97204e-18
0.0625 	-0.992188 	0.5 	56.5348 	-27.1964 	3.17117e-18
0.070312 	-0.992188 	0.5 	56.6585 	-27.2066 	1.23768e-18
0.078125 	-0.992188 	0.5 	56.7862 	-27.2069 	5.15975e-18
0.085938 	-0.992188 	0.5 	56.9096 	-27.2034 	8.85495e-18
0.09375 	-0.992188 	0.5 	57.0329 	-27.1998 	1.25497e-17
0.101562 	-0.992188 	0.5 	57.1562 	-27.1963 	1.62444e-17
0.109375 	-0.992188 	0.5 	57.2705 	-27.2035 	1.03286e-17
0.117188 	-0.992188 	0.5 	57.3825 	-27.2135 	1.90061e-18
0.125 	-0.992188 	0.5 	57.5201 	-27.1978 	-1.27318e-17
0.132812 	-0.992188 	0.5 	57.6615 	-27.1783 	-2.22951e-17
0.140625 	-0.992188 	0.5 	57.7904 	-27.1709 	-8.33156e-18
0.148438 	-0.992188 	0.5 	57.9183 	-27.1597 	4.18987e-18
0.15625 	-0.992188 	0.5 	58.0403 	-27.1345 	7.24036e-18
0.164062 	-0.992188 	0.5 	58.1611 	-27.1307 	2.54692e-18
0.171875 	-0.992188 	0.5 	58.2996 	-27.1016 	5.66663e-18
0.179688 	-0.992188 	0.5 	58.4371 	-27.0786 	6.62948e-18
0.1875 	-0.992188 	0.5 	58.5706 	-27.0764 	8.64054e-20
0.195312 	-0.992188 	0.5 	58.7043 	-27.035 	-5.80759e-18
0.203125 	-0.992188 	0.5 	58.8374 	-26.995 	-5.12143e-18
0.210938 	-0.992188 	0.5 	58.97 	-26.9604 	-1.01709e-18
0.21875 	-0.992188 	0.5 	59.1132 	-26.9347 	-2.31454e-18
0.226562 	-0.992188 	0.5 	59.2571 	-26.8743 	2.68452e-18
0.234375 	-0.992188 	0.5 	59.4223 	-26.8457 	1.24409e-17
0.242188 	-0.992188 	0.5 	59.5458 	-26.8113 	1.25057e-17
0.25 	-0.992188 	0.5 	59.633 	-26.77 	1.24842e-18
0.257812 	-0.992188 	0.5 	59.8316 	-26.7299 	-6.44478e-18
0.265625 	-0.992188 	0.5 	59.9614 	-26.689 	-3.08019e-18
0.273438 	-0.992188 	0.5 	60.0825 	-26.6453 	1.96758e-18
0.28125 	-0.992188 	0.5 	60.2191 	-26.5747 	4.14666e-18
0.289062 	-0.992188 	0.5 	60.3433 	-26.5039 	2.84611e-19
0.296875 	-0.992188 	0.5 	60.4899 	-26.4496 	3.13978e-19
0.304688 	-0.992188 	0.5 	60.6392 	-26.4025 	2.47998e-19
0.3125 	-0.992188 	0.5 	60.7808 	-26.3558 	9.51033e-20
0.320312 	-0.992188 	0.5 	60.9152 	-26.2678 	-3.63288e-20
0.328125 	-0.992188 	0.5 	61.0435 	-26.1827 	-9.02615e-20
0.335938 	-0.992188 	0.5 	61.1717 	-26.0975 	-1.44194e-19
0.34375 	-0.992188 	0.5 	61.2706 	-25.9985 	-4.39276e-19
0.351562 	-0.992188 	0.5 	61.4054 	-25.923 	-1.42288e-17
0.359375 	-0.992188 	0.5 	61.5446 	-25.8634 	-1.82114e-17
0.367188 	-0.992188 	0.5 	61.6825 	-25.8167 	-9.88154e-18
0.375 	-0.992188 	0.5 	61.8209 	-25.7561 	7.45775e-19
0.382812 	-0.992188 	0.5 	61.9502 	-25.6759 	-2.21308e-19
0.390625 	-0.992188 	0.5 	62.1072 	-25.5565 	-7.22299e-20
0.398438 	-0.992188 	0.5 	62.255 	-25.427 	1.8326e-19
0.40625 	-0.992188 	0.5 	62.3889 	-25.3171 	-4.05393e-18
0.414062 	-0.992188 	0.5 	62.5182 	-25.2341 	-1.15652e-17
